from,to,common_neighbors,jaccard_coefficient,adamic_adar,preferential_attachment,link
3624,2599,8,0.14285714285714285,2.6345599236847965,1020,1
2507,5860,0,0.0,0.0,396,1
2713,4344,0,0.0,0.0,15,0
171,1815,0,0.0,0.0,6,0
792,6160,2,0.013071895424836602,0.5342688904903303,1314,1
675,5600,0,0.0,0.0,700,0
3991,4213,2,0.0273972602739726,0.41400951291205756,1250,1
2864,4958,0,0.0,0.0,182,1
3867,3031,7,0.04964539007092199,1.8715643725089277,4576,1
1304,1615,0,0.0,0.0,54,0
3401,5900,2,0.00423728813559322,0.45636177761267016,4185,1
2785,3611,0,0.0,0.0,4,0
17,5979,0,0.0,0.0,414,0
1924,5428,62,0.16489361702127658,25.996559585897312,38552,1
1507,2746,0,0.0,0.0,16,1
4511,5387,0,0.0,0.0,96,0
3042,5654,0,0.0,0.0,423,1
1491,4386,0,0.0,0.0,30,0
4325,4525,0,0.0,0.0,5,0
6563,1168,4,0.11428571428571428,0.8175139768381596,380,1
2801,7022,0,0.0,0.0,2,0
1162,5269,2,0.012658227848101266,0.6288591525233951,1911,1
4568,752,3,0.04225352112676056,0.6638638699482244,1008,1
2802,6391,0,0.0,0.0,4,0
6714,6969,0,0.0,0.0,72,0
691,4935,0,0.0,0.0,42,0
2447,1552,1,0.0035842293906810036,0.269282508064391,2176,1
3668,3847,4,0.0851063829787234,0.741701421863922,518,0
1045,2851,0,0.0,0.0,14,0
1773,4870,2,0.0027624309392265192,0.5056557137573802,4320,1
3268,5341,0,0.0,0.0,536,1
4582,93,4,0.024539877300613498,0.9055399426456143,2002,1
3955,5692,0,0.0,0.0,2,0
6986,6416,0,0.0,0.0,96,1
543,3536,0,0.0,0.0,2,0
650,1475,1,0.018867924528301886,0.17054278655205474,608,0
4998,6514,0,0.0,0.0,6,0
5079,5023,0,0.0,0.0,88,1
385,4676,0,0.0,0.0,14,0
1732,2308,0,0.0,0.0,21,0
24,5899,1,0.007518796992481203,0.21667906533553166,1464,1
1727,5012,0,0.0,0.0,6,1
6723,1986,2,0.07407407407407407,0.5458847525469057,180,1
2963,5199,0,0.0,0.0,41,0
474,6320,0,0.0,0.0,189,1
3052,739,8,0.14545454545454545,1.937120128638929,962,1
3271,3440,0,0.0,0.0,21,0
493,1120,2,0.027777777777777776,0.4036391005093879,885,1
2504,5051,0,0.0,0.0,375,0
100,2197,0,0.0,0.0,96,0
5466,6600,0,0.0,0.0,775,1
620,6521,0,0.0,0.0,20,0
698,4534,0,0.0,0.0,44,0
24,2761,0,0.0,0.0,244,1
1169,809,0,0.0,0.0,1280,1
6824,6957,0,0.0,0.0,22,0
4016,5921,1,0.004310344827586207,0.20065789214663352,1582,1
4817,6095,0,0.0,0.0,36,0
2202,2751,0,0.0,0.0,24,0
1159,4015,0,0.0,0.0,18,0
376,1373,0,0.0,0.0,5,0
895,3208,0,0.0,0.0,1,0
316,663,0,0.0,0.0,8,0
2809,6798,0,0.0,0.0,108,0
2166,6782,7,0.13725490196078433,2.14159826773345,832,1
4015,6772,0,0.0,0.0,36,0
5069,3433,3,0.05660377358490566,0.683304744226398,343,1
166,186,2,0.0056179775280898875,0.6867643245600952,2112,1
1402,2225,2,0.023529411764705882,0.5562089443686702,560,1
5249,5393,1,0.014285714285714285,0.16849500042276702,204,0
3691,7093,6,0.08333333333333333,1.5645518884681613,1232,1
3785,4675,0,0.0,0.0,1,0
1773,3566,5,0.006729475100942127,1.5250284395430473,20160,1
2719,2833,5,0.04854368932038835,1.4033981788975878,1547,1
1740,5933,0,0.0,0.0,6,0
210,607,0,0.0,0.0,240,0
792,1645,0,0.0,0.0,876,1
24,6260,1,0.007692307692307693,0.21443402172070247,1098,1
4479,6991,20,0.37037037037037035,6.0288239769805205,1269,1
415,936,1,0.125,0.4170323914242463,18,1
626,5533,0,0.0,0.0,14,0
4870,6543,1,0.07692307692307693,0.2473379469500514,48,1
1481,4755,1,0.012658227848101266,0.31465798044412485,1344,1
5949,744,6,0.15384615384615385,1.4704678426790556,500,1
4949,7023,3,0.004285714285714286,0.6766065967217423,8292,1
83,4071,1,0.05555555555555555,0.1921596300948879,78,1
579,5208,0,0.0,0.0,78,0
560,4374,2,0.015037593984962405,0.5428927604737536,3366,1
4656,6641,0,0.0,0.0,12,0
334,6317,0,0.0,0.0,6,1
439,2962,0,0.0,0.0,5,0
1311,3059,0,0.0,0.0,9,0
4956,5680,0,0.0,0.0,4,0
3784,4442,0,0.0,0.0,344,0
2439,95,1,0.011764705882352941,0.152948702070391,405,1
2776,4580,0,0.0,0.0,2,0
2531,3222,0,0.0,0.0,7,0
2933,4542,0,0.0,0.0,1,0
1321,5238,1,0.05263157894736842,0.16849500042276702,91,0
1541,3478,0,0.0,0.0,1,0
1110,3599,0,0.0,0.0,144,1
1682,1644,7,0.2916666666666667,2.691918081303509,240,1
1069,3853,0,0.0,0.0,1,0
986,879,7,0.1590909090909091,2.4053708064872246,650,1
3885,6273,0,0.0,0.0,9,0
1099,6308,0,0.0,0.0,5,1
4909,6534,0,0.0,0.0,60,1
314,1760,0,0.0,0.0,105,0
5849,5974,0,0.0,0.0,65,0
1668,6925,1,0.025,0.17838660519470398,180,1
2358,3772,0,0.0,0.0,6,0
1099,5401,0,0.0,0.0,5,0
1144,3351,1,0.045454545454545456,0.5581106265512472,76,1
3336,3638,0,0.0,0.0,30,0
2283,3958,0,0.0,0.0,4,0
1898,2392,0,0.0,0.0,36,0
6931,2330,4,0.05194805194805195,1.1743734755093849,1400,1
2216,2803,0,0.0,0.0,8,0
6268,6984,0,0.0,0.0,2,0
2262,1621,1,0.009174311926605505,0.17054278655205474,909,1
2812,6240,0,0.0,0.0,5,0
218,3701,0,0.0,0.0,3,0
143,490,2,0.08333333333333333,0.6989323801259548,144,1
3227,5416,0,0.0,0.0,9,0
6961,6643,2,0.05263157894736842,0.5154151003040639,319,1
3401,5797,4,0.00847457627118644,0.6828865121796972,5115,1
3474,6568,0,0.0,0.0,16,0
89,1747,0,0.0,0.0,5,0
1877,3110,1,0.025,0.1837418686306834,390,1
2778,611,1,0.05,0.24954251462921184,54,1
4177,4884,0,0.0,0.0,19,0
76,3924,0,0.0,0.0,4,0
3403,5690,0,0.0,0.0,54,0
458,1041,1,0.020833333333333332,0.25562221863533147,588,1
4671,6321,0,0.0,0.0,156,0
1269,6980,0,0.0,0.0,24,0
4374,1068,0,0.0,0.0,102,1
2663,4898,0,0.0,0.0,8,0
330,4218,2,0.047619047619047616,0.650859389410723,403,1
3284,4540,0,0.0,0.0,8,0
1482,7120,6,0.07058823529411765,1.6043525860412953,1650,1
6450,6494,0,0.0,0.0,36,0
4949,422,2,0.002881844380403458,0.40705176095237106,3455,1
1634,6947,0,0.0,0.0,64,0
93,4595,3,0.018072289156626505,0.8669223207418881,2310,1
597,1509,0,0.0,0.0,15,0
1021,1397,0,0.0,0.0,22,0
1947,4370,3,0.10714285714285714,1.0398243230263153,240,1
3902,1243,1,0.006802721088435374,0.15199298032191702,292,1
3151,3988,0,0.0,0.0,28,0
4695,6889,2,0.03333333333333333,0.36190300020922406,561,1
3645,2520,0,0.0,0.0,100,1
3995,5649,6,0.15,1.6056591005439722,480,1
4425,6161,0,0.0,0.0,10,0
5665,1902,0,0.0,0.0,44,1
695,5795,0,0.0,0.0,49,0
1093,1812,0,0.0,0.0,90,0
2638,5795,0,0.0,0.0,77,0
342,1927,0,0.0,0.0,10,0
4366,1265,5,0.1282051282051282,1.432341644266934,480,1
1418,3606,0,0.0,0.0,2,0
3277,3285,0,0.0,0.0,549,0
3708,4719,0,0.0,0.0,3,0
4564,5340,0,0.0,0.0,12,0
258,3046,0,0.0,0.0,77,0
1706,6249,0,0.0,0.0,1,0
1598,3677,0,0.0,0.0,501,1
2903,5580,0,0.0,0.0,423,0
2312,3577,0,0.0,0.0,324,0
1251,3078,0,0.0,0.0,1,0
1518,4785,0,0.0,0.0,2,0
5010,5953,3,0.09090909090909091,0.756129884837986,180,1
5110,4483,6,0.46153846153846156,2.60885274790624,90,1
219,2825,1,0.0078125,0.30341307554227914,2970,1
3405,5602,0,0.0,0.0,9,0
3290,5748,1,0.021739130434782608,0.20417164318237246,480,1
3335,5438,0,0.0,0.0,8,0
1154,1574,0,0.0,0.0,1,0
2371,1360,0,0.0,0.0,30,1
4949,1930,1,0.001440922190201729,0.2452460618098304,2764,1
2447,5276,5,0.016025641025641024,1.433124324301009,12240,1
792,6118,5,0.030120481927710843,1.3321198525653177,3650,1
5225,6518,0,0.0,0.0,57,1
3836,5677,0,0.0,0.0,14,0
863,5401,0,0.0,0.0,25,0
6467,519,0,0.0,0.0,156,1
4227,6397,2,0.08,0.6318718142953302,140,1
5828,787,1,0.125,0.3898712452512801,20,1
4738,2243,0,0.0,0.0,187,1
2107,4890,0,0.0,0.0,224,1
1966,2883,0,0.0,0.0,286,0
1598,3117,2,0.011049723756906077,0.6080683153838097,2672,1
1313,6247,0,0.0,0.0,8,0
2740,5859,1,0.0049261083743842365,0.23699447183691388,2123,1
2732,2888,6,0.020338983050847456,2.1643572192297245,6394,1
1030,1170,0,0.0,0.0,46,0
2779,362,0,0.0,0.0,935,1
4508,4804,0,0.0,0.0,18,0
6074,5253,1,0.011235955056179775,0.36067376022224085,1125,1
3754,6174,0,0.0,0.0,100,0
1812,570,9,0.07627118644067797,2.2047124315201376,3330,1
5179,3793,0,0.0,0.0,100,1
4193,676,1,0.03333333333333333,0.33380820069533407,184,1
4051,6473,0,0.0,0.0,12,0
4140,142,0,0.0,0.0,2093,1
4949,4639,18,0.02284263959390863,5.814899620548024,79465,1
3742,5357,0,0.0,0.0,39,0
749,1353,0,0.0,0.0,30,0
6074,7014,0,0.0,0.0,300,0
319,3466,0,0.0,0.0,16,0
6180,5614,2,0.125,0.7802707381644454,77,1
1847,4983,0,0.0,0.0,8,0
4151,6428,0,0.0,0.0,105,0
372,5648,2,0.02,0.3956736773004878,837,0
6136,2304,3,0.0075,1.5487149341797142,9450,1
474,4932,0,0.0,0.0,162,1
1598,4923,1,0.005681818181818182,0.18448363494272269,1670,1
382,2882,0,0.0,0.0,22,0
2961,6186,0,0.0,0.0,20,0
5127,6209,0,0.0,0.0,11,0
113,6045,15,0.2777777777777778,4.350795702514775,1100,1
2481,6076,1,0.005263157894736842,0.25831776680732876,930,1
2963,4071,0,0.0,0.0,533,0
6925,5460,1,0.025,0.28126641406272834,180,1
3756,2668,2,0.04878048780487805,0.65937877556672,372,1
6286,2015,2,0.1111111111111111,0.5643589984368585,99,1
1704,4707,0,0.0,0.0,112,0
5550,6226,0,0.0,0.0,24,0
396,3962,1,0.03125,0.19001688568106462,116,1
3727,4380,0,0.0,0.0,48,0
498,1332,1,0.041666666666666664,0.152948702070391,126,1
2045,5877,0,0.0,0.0,18,0
5328,6411,1,0.027777777777777776,0.2162174871877535,132,1
4374,91,5,0.04672897196261682,1.2158276819351577,1020,1
231,1317,0,0.0,0.0,22,1
1401,3570,0,0.0,0.0,105,1
4632,6742,3,0.08333333333333333,1.0387610824787212,368,1
3731,6478,0,0.0,0.0,387,1
1899,5814,3,0.11538461538461539,0.9334598385414032,210,1
3349,4027,0,0.0,0.0,442,0
3720,4683,0,0.0,0.0,18,0
677,6781,0,0.0,0.0,6,0
2330,2533,1,0.02564102564102564,0.23955611574701857,375,1
104,1409,0,0.0,0.0,8,0
4023,5608,0,0.0,0.0,40,0
2555,5125,0,0.0,0.0,187,0
915,3719,0,0.0,0.0,8,0
100,735,0,0.0,0.0,48,0
3982,3146,3,0.08571428571428572,0.8508526509927437,345,1
6892,4001,0,0.0,0.0,370,1
5490,3119,0,0.0,0.0,160,1
4562,6034,0,0.0,0.0,24,0
1634,2856,0,0.0,0.0,8,0
3827,6153,0,0.0,0.0,16,0
2689,5261,0,0.0,0.0,20,0
6033,3566,4,0.0547945205479452,1.2012659737313438,1372,1
1351,6374,0,0.0,0.0,210,0
3577,6870,0,0.0,0.0,1620,1
3936,875,1,0.022222222222222223,0.17190663415246227,273,1
6114,3678,0,0.0,0.0,50,1
5674,3906,1,0.030303030303030304,0.31066746727980593,208,1
5511,3287,1,0.015384615384615385,0.29401410379520604,128,1
283,4252,0,0.0,0.0,24,0
2602,6890,0,0.0,0.0,60,0
3255,5783,0,0.0,0.0,4,0
1032,3959,0,0.0,0.0,12,0
2191,4167,0,0.0,0.0,54,0
5960,6491,0,0.0,0.0,70,0
1420,5411,0,0.0,0.0,48,0
3830,2463,5,0.12195121951219512,2.026968403378231,525,1
1690,1944,0,0.0,0.0,22,0
1598,585,1,0.005747126436781609,0.24842549839846914,1336,1
1231,3743,0,0.0,0.0,240,0
4693,5316,0,0.0,0.0,42,1
3237,3907,0,0.0,0.0,122,1
5335,6368,0,0.0,0.0,34,0
6556,6631,2,0.05714285714285714,0.5619959273941763,336,1
2485,6725,0,0.0,0.0,39,0
6564,5511,10,0.12345679012345678,3.068617704451629,1728,1
5842,3386,0,0.0,0.0,1008,1
1846,7065,8,0.09411764705882353,2.404774363716529,2132,1
4100,5519,3,0.1,1.1666355319688857,266,1
799,5344,0,0.0,0.0,9,0
2025,4340,0,0.0,0.0,2,0
3967,6447,0,0.0,0.0,90,1
2732,6178,7,0.024390243902439025,1.8397643948786728,4448,1
949,5324,0,0.0,0.0,64,0
4479,650,16,0.2318840579710145,5.054340194217904,1786,1
5511,5934,0,0.0,0.0,1408,1
1352,4324,4,0.12903225806451613,1.438691987937639,304,1
4202,5523,2,0.03278688524590164,0.5382272739365153,990,1
5580,4592,0,0.0,0.0,329,1
4950,4843,0,0.0,0.0,552,1
530,3869,0,0.0,0.0,20,0
344,6618,0,0.0,0.0,20,0
1717,339,8,0.16326530612244897,3.324088058027711,722,1
2396,4370,0,0.0,0.0,15,0
5842,2683,9,0.025423728813559324,2.5223781161249925,9072,1
4949,6957,2,0.002857142857142857,0.41538107703161786,7601,1
3258,807,10,0.08695652173913043,2.870980553442036,3906,1
778,3463,0,0.0,0.0,13,0
485,4493,4,0.03418803418803419,0.9343943529955885,2328,1
1819,6436,0,0.0,0.0,76,0
2268,3399,1,0.125,0.1805923124338364,14,0
3268,5329,0,0.0,0.0,335,1
1961,396,1,0.01639344262295082,0.30341307554227914,957,1
3756,4812,2,0.058823529411764705,0.5652420286582434,155,1
899,4755,0,0.0,0.0,336,0
3760,1804,1,0.00847457627118644,0.31465798044412485,3358,1
2740,5647,1,0.005076142131979695,0.35295612386476116,965,1
2043,6309,0,0.0,0.0,3,0
2209,695,1,0.07692307692307693,0.4170323914242463,49,1
938,4972,0,0.0,0.0,23,0
166,693,3,0.008450704225352112,0.7967985477021753,2112,1
2999,5534,0,0.0,0.0,6,0
2867,4674,0,0.0,0.0,8,0
494,900,5,0.09803921568627451,1.2958024340458445,640,1
739,397,1,0.022222222222222223,0.2181040551873126,333,1
2352,6138,5,0.033783783783783786,1.0364840210961388,2192,1
2101,5252,1,0.05263157894736842,0.23868315209103041,51,1
5582,6682,0,0.0,0.0,60,0
2530,3801,1,0.058823529411764705,0.18085049725270286,45,0
3237,5799,0,0.0,0.0,122,0
1291,3181,0,0.0,0.0,52,0
342,6812,0,0.0,0.0,400,0
2168,6660,0,0.0,0.0,312,1
1089,6812,10,0.11904761904761904,2.091017949111947,2160,1
3368,3687,0,0.0,0.0,55,1
5060,5751,0,0.0,0.0,4,0
759,6165,0,0.0,0.0,798,1
4782,5440,0,0.0,0.0,120,0
378,4372,0,0.0,0.0,8,0
4901,6887,0,0.0,0.0,3,0
3401,6684,0,0.0,0.0,465,1
4298,6374,0,0.0,0.0,80,0
1598,2868,0,0.0,0.0,334,1
2805,1650,5,0.05952380952380952,1.805712646908197,1518,1
2965,6861,0,0.0,0.0,9,0
1937,4717,0,0.0,0.0,14,0
314,3902,1,0.00625,0.9102392266268373,2190,1
2793,6127,0,0.0,0.0,171,0
5581,4242,0,0.0,0.0,688,1
1059,1983,5,0.03759398496240601,1.421882121613828,2057,1
1773,5686,3,0.0040595399188092015,0.7493625555630167,15840,1
328,652,0,0.0,0.0,5,0
6666,7110,0,0.0,0.0,108,0
5969,4196,17,0.052795031055900624,4.376451283016905,24948,1
1212,2713,0,0.0,0.0,10,0
2997,6119,3,0.02158273381294964,0.9324388585067976,945,1
2590,541,1,0.04,0.30341307554227914,105,1
5768,6360,0,0.0,0.0,240,0
2111,4834,0,0.0,0.0,11,0
5716,6919,0,0.0,0.0,1,0
3766,6924,0,0.0,0.0,12,0
1478,1640,0,0.0,0.0,15,0
3843,4364,0,0.0,0.0,12,0
3497,6006,0,0.0,0.0,4,0
6485,2738,2,0.038461538461538464,0.6606342367053184,693,1
2799,5671,1,0.019230769230769232,0.267546386419054,462,1
4124,6749,0,0.0,0.0,28,0
324,345,0,0.0,0.0,50,0
2613,5795,0,0.0,0.0,14,0
48,339,0,0.0,0.0,190,0
1712,1918,0,0.0,0.0,3,1
4611,2005,0,0.0,0.0,250,1
485,4265,2,0.017543859649122806,0.36190300020922406,1843,1
1129,5107,0,0.0,0.0,14,0
1595,4511,0,0.0,0.0,18,0
3950,6849,0,0.0,0.0,8,0
1271,4915,0,0.0,0.0,20,0
1784,5471,1,0.125,0.16281242427639875,18,0
2150,3197,0,0.0,0.0,24,0
470,7095,0,0.0,0.0,10,0
5692,6570,0,0.0,0.0,1,0
2533,4335,2,0.05714285714285714,0.7491337171086248,330,1
3462,6808,5,0.043859649122807015,1.3362478264826099,3300,1
5354,3510,0,0.0,0.0,270,1
5224,4810,0,0.0,0.0,220,1
831,643,4,0.13333333333333333,1.118017959937309,168,1
482,569,0,0.0,0.0,26,0
3537,4422,0,0.0,0.0,12,0
3743,5329,0,0.0,0.0,200,0
4697,5769,0,0.0,0.0,8,0
3285,755,1,0.005405405405405406,0.2023618696943225,549,1
4686,5418,0,0.0,0.0,1,0
4269,5396,0,0.0,0.0,56,0
6103,4179,4,0.19047619047619047,1.4607844324199286,154,1
1773,899,4,0.005479452054794521,1.0896170943776715,10080,1
5570,6844,0,0.0,0.0,6,0
5857,6960,1,0.02702702702702703,0.7213475204444817,105,1
543,5288,0,0.0,0.0,21,0
692,2139,0,0.0,0.0,15,0
5122,3042,13,0.1326530612244898,3.9616530898270605,3008,1
2172,4327,0,0.0,0.0,2,0
627,2972,0,0.0,0.0,18,0
3401,4793,6,0.012345679012345678,1.210004790842957,12555,1
4196,6917,10,0.03636363636363636,2.9338482321420263,12474,1
662,3282,0,0.0,0.0,2,0
4892,6926,0,0.0,0.0,70,0
2491,5813,0,0.0,0.0,46,0
5813,934,1,0.027777777777777776,0.23233849357411737,322,1
3285,4380,2,0.010362694300518135,0.3574357995106757,2196,1
1812,3096,3,0.026785714285714284,0.7465251380587593,2250,1
1866,4354,0,0.0,0.0,2,0
3987,5081,0,0.0,0.0,16,0
279,6569,0,0.0,0.0,42,0
24,100,0,0.0,0.0,1952,1
319,5557,0,0.0,0.0,56,0
5577,2545,5,0.0625,1.4552630455656466,1254,1
938,6357,8,0.07079646017699115,1.795304524359748,2254,1
3902,4503,0,0.0,0.0,292,1
4463,6625,0,0.0,0.0,2,0
2466,5333,5,0.028089887640449437,1.463664522067464,4950,1
4949,6098,1,0.001440922190201729,0.20325282050390903,2764,1
1158,2594,0,0.0,0.0,215,1
588,6170,0,0.0,0.0,12,0
656,967,0,0.0,0.0,54,0
464,2573,1,0.09090909090909091,0.15199298032191702,27,0
4371,6767,0,0.0,0.0,4,0
5007,4361,0,0.0,0.0,147,1
1497,3944,0,0.0,0.0,3,0
5555,1329,0,0.0,0.0,148,1
449,1004,4,0.13793103448275862,1.2285168978041219,200,1
581,4184,2,0.007782101167315175,0.34340473671023514,1764,1
3879,6482,0,0.0,0.0,70,0
3531,5009,0,0.0,0.0,4,0
1775,5720,0,0.0,0.0,27,1
4479,2409,1,0.017241379310344827,0.1913602136571693,564,1
2590,5569,3,0.025423728813559324,0.6683221802131961,2100,1
240,337,0,0.0,0.0,8,0
4799,3009,0,0.0,0.0,36,1
2359,4215,0,0.0,0.0,35,1
30,3278,12,0.1935483870967742,3.1059301034025024,1369,1
1149,1535,1,0.02564102564102564,0.31465798044412485,399,1
3925,2202,2,0.024096385542168676,1.072008968920998,876,1
5848,2085,10,0.16129032258064516,2.918581444816316,1295,1
5194,5759,0,0.0,0.0,52,0
788,5731,1,0.017543859649122806,0.21531348711084464,720,1
196,1417,0,0.0,0.0,12,0
518,3227,0,0.0,0.0,3,0
195,4028,2,0.1,0.321443702493158,112,0
742,3699,0,0.0,0.0,45,0
4426,5219,0,0.0,0.0,18,0
174,1724,0,0.0,0.0,33,0
6045,5789,1,0.01020408163265306,0.3459762562611936,2420,1
864,2161,0,0.0,0.0,84,0
6394,6461,0,0.0,0.0,70,1
2684,5771,0,0.0,0.0,4,0
454,6485,4,0.06557377049180328,1.2961558339946861,924,1
1429,7081,2,0.07142857142857142,0.6932843207935593,216,1
2915,7119,0,0.0,0.0,30,0
1093,4964,0,0.0,0.0,1,0
3401,5280,1,0.002145922746781116,0.45511961331341866,930,1
5216,5857,0,0.0,0.0,245,0
112,4305,0,0.0,0.0,351,1
5430,6580,0,0.0,0.0,4,0
1463,6609,0,0.0,0.0,85,0
4949,3460,1,0.001445086705202312,0.17769497622489946,1382,1
6136,2931,4,0.00997506234413965,1.3649091286188055,10206,1
1914,2291,0,0.0,0.0,12,0
3672,4791,0,0.0,0.0,92,0
1670,3780,0,0.0,0.0,9,0
1599,3601,0,0.0,0.0,136,0
6643,1084,1,0.027777777777777776,0.265872585674852,232,1
1162,6299,0,0.0,0.0,312,0
5979,7100,0,0.0,0.0,207,0
5684,6164,0,0.0,0.0,136,1
1334,5362,5,0.0641025641025641,1.5281609727724126,1482,1
754,5487,0,0.0,0.0,8,0
6477,1114,0,0.0,0.0,54,1
3621,675,4,0.03305785123966942,1.178232137092986,2500,1
5717,6572,0,0.0,0.0,3,0
384,6131,1,0.07692307692307693,0.2473379469500514,48,1
1157,1124,0,0.0,0.0,35,1
5969,637,1,0.00909090909090909,0.40242960438184466,324,1
2923,3362,0,0.0,0.0,6,0
4698,5931,0,0.0,0.0,408,0
244,2642,0,0.0,0.0,35,0
855,2387,0,0.0,0.0,125,0
1081,6482,0,0.0,0.0,140,0
3141,2999,0,0.0,0.0,15,1
5065,6073,1,0.03333333333333333,0.265872585674852,238,1
1699,6034,3,0.07692307692307693,0.869613740244389,272,1
4406,4023,1,0.004975124378109453,0.20851619571212315,3640,1
3480,6133,0,0.0,0.0,1,0
813,1568,0,0.0,0.0,39,0
1493,5585,1,0.5,0.18085049725270286,2,0
3262,4926,0,0.0,0.0,48,0
93,1664,0,0.0,0.0,308,1
3290,730,3,0.08333333333333333,0.9758706206330722,224,1
759,4027,2,0.02247191011235955,0.6712889537401656,1938,1
4444,3785,0,0.0,0.0,91,1
2811,2922,0,0.0,0.0,230,1
688,4121,0,0.0,0.0,210,0
6072,132,0,0.0,0.0,100,1
1579,2365,0,0.0,0.0,81,1
2785,3744,0,0.0,0.0,60,0
4044,5997,0,0.0,0.0,3,0
2625,596,1,0.027777777777777776,1.4426950408889634,102,1
1773,7045,0,0.0,0.0,6480,1
4140,84,0,0.0,0.0,182,1
1311,6508,0,0.0,0.0,6,0
710,3864,7,0.0958904109589041,1.7990026523736016,1479,1
3600,7067,0,0.0,0.0,8,0
5010,6246,3,0.07894736842105263,1.5567087947358424,330,1
466,3939,1,0.02,0.21576234609177827,410,1
938,1483,0,0.0,0.0,966,1
1506,6722,0,0.0,0.0,88,1
6268,6398,0,0.0,0.0,2,0
500,1745,0,0.0,0.0,26,0
1639,3277,0,0.0,0.0,42,0
6616,6699,0,0.0,0.0,16,0
3784,4925,1,0.018867924528301886,1.4426950408889634,473,1
26,560,9,0.0782608695652174,1.786741944523782,3003,1
570,5994,0,0.0,0.0,148,0
1994,5522,0,0.0,0.0,4,0
295,5950,0,0.0,0.0,5,0
5556,5973,1,0.017543859649122806,0.24627854581449443,837,0
2744,2257,1,0.02,0.21762218018550925,648,1
6260,5255,0,0.0,0.0,216,1
3340,6611,0,0.0,0.0,43,0
2758,3140,0,0.0,0.0,21,0
5524,5845,0,0.0,0.0,8,0
1643,5511,0,0.0,0.0,1536,1
161,2181,2,0.06896551724137931,0.7585326888556978,238,1
4140,1346,0,0.0,0.0,910,1
1078,5258,0,0.0,0.0,2,0
735,6759,0,0.0,0.0,15,0
6357,1437,0,0.0,0.0,588,1
1869,683,3,0.022900763358778626,0.6821805275431283,2464,1
5945,4124,3,0.01818181818181818,0.7595230350059845,3920,1
4900,6385,0,0.0,0.0,24,0
6387,1501,2,0.06666666666666667,0.8048592087636893,255,1
1883,4391,0,0.0,0.0,302,1
447,3448,0,0.0,0.0,215,0
1420,5742,1,0.125,0.16281242427639875,20,0
4595,2262,0,0.0,0.0,1515,1
836,6210,0,0.0,0.0,29,0
6127,6735,1,0.08333333333333333,0.15199298032191702,36,0
4377,1051,2,0.06451612903225806,0.7786350664620911,216,1
59,4092,0,0.0,0.0,18,0
1846,1635,3,0.05084745762711865,0.899312138851775,520,1
2779,3812,0,0.0,0.0,425,0
6299,4695,5,0.07142857142857142,1.1975962363811372,1224,1
3625,5520,1,0.06666666666666667,1.4426950408889634,64,1
180,4994,9,0.32142857142857145,2.795209182351744,340,1
2197,4533,0,0.0,0.0,42,1
2026,4408,2,0.017094017094017096,0.3614648977825141,1648,1
1167,6370,0,0.0,0.0,3,1
122,426,0,0.0,0.0,18,0
582,2300,5,0.09259259259259259,1.3886950649342003,630,1
1769,4342,1,0.06666666666666667,0.20065789214663352,55,0
1232,1652,0,0.0,0.0,8,0
2941,5781,0,0.0,0.0,168,0
1157,6159,0,0.0,0.0,7,0
166,7055,18,0.049315068493150684,6.129276265522371,10912,1
746,2353,0,0.0,0.0,3,0
807,2705,2,0.024096385542168676,0.39335611863119213,1426,1
3176,3585,0,0.0,0.0,92,0
723,6019,0,0.0,0.0,116,0
4095,6517,0,0.0,0.0,4,0
1043,5739,0,0.0,0.0,18,0
6853,3742,4,0.04938271604938271,1.2729926157240197,936,1
5338,2755,6,0.06315789473684211,1.549077588915716,744,1
3864,1211,0,0.0,0.0,58,1
900,3588,0,0.0,0.0,16,0
231,5402,1,0.020833333333333332,0.267546386419054,418,1
4949,1414,34,0.04415584415584416,12.752395200781978,78083,1
1351,879,8,0.21052631578947367,2.4621741317550505,525,1
3577,2022,5,0.054945054945054944,1.350909274678411,1215,1
2355,5299,0,0.0,0.0,12,0
3807,5490,0,0.0,0.0,120,0
368,1303,2,0.020833333333333332,0.34490621393642557,2040,1
178,1170,6,0.0625,1.5966235550253671,1817,1
3405,5348,0,0.0,0.0,18,0
22,2646,0,0.0,0.0,2,0
1535,1327,0,0.0,0.0,147,1
1785,2927,0,0.0,0.0,6,0
3138,3713,0,0.0,0.0,300,1
1739,205,3,0.10344827586206896,0.8656068189912263,240,1
3721,5014,0,0.0,0.0,30,0
4964,5781,0,0.0,0.0,24,0
2160,5583,0,0.0,0.0,6,0
1498,6217,0,0.0,0.0,33,0
3122,5855,0,0.0,0.0,45,0
568,2910,1,0.1,0.19931118704250333,30,1
895,4951,0,0.0,0.0,6,0
1996,6170,2,0.037037037037037035,0.65937877556672,528,1
4001,2027,6,0.14634146341463414,2.5754848971353184,370,1
5674,879,8,0.18604651162790697,2.262366259317121,650,1
387,3626,0,0.0,0.0,20,0
493,1979,3,0.043478260869565216,0.7668040549306607,767,1
5381,5985,0,0.0,0.0,7,0
1598,5868,0,0.0,0.0,1002,1
121,6741,0,0.0,0.0,171,1
6023,6599,0,0.0,0.0,28,0
4281,4340,0,0.0,0.0,15,1
3902,2342,1,0.006756756756756757,0.36926937306885504,438,1
4002,4787,0,0.0,0.0,36,0
4105,4287,0,0.0,0.0,11,0
2730,4298,0,0.0,0.0,24,0
